Date,Open,High,Low,Close,Volume
2020-03-30,237.04378461879432,243.2827508947583,235.03211240635088,242.5596618652344,171369500.0
2020-03-31,241.54915938007525,244.1170459475213,237.5258155170391,238.94418334960935,194881100.0
2020-04-01,229.8870341380712,238.8607753787008,226.10471485273015,228.1905517578125,189554600.0
2020-04-02,227.30061013542672,234.2441206098747,226.74438128410287,233.4561462402344,177660400.0
2020-04-03,232.46417722860392,234.8374077531059,227.3283899845276,230.08169555664065,135561200.0
2020-04-06,239.02760038859068,247.51927633492232,230.0631399056792,245.535400390625,188061200.0
2020-04-07,254.2032968226609,254.9634754147283,245.56331686428325,245.78579711914065,201427200.0
2020-04-08,248.4092311503387,255.8626286901764,245.896964710396,254.03636169433597,153774500.0
2020-04-09,257.32731202489896,260.6832148677465,255.37127453950865,257.902099609375,189999200.0
2020-04-13,256.9194667575025,257.26246648033674,251.60752589977565,255.5474395751953,114839100.0
2020-04-14,260.47934358984685,264.11331944363315,255.40844077934855,263.0843200683594,134143400.0
2020-04-15,257.3181535864559,263.2233859194105,255.3620871053566,257.4942932128906,121775000.0
2020-04-16,258.782790803779,259.5985892077711,255.64014500995663,258.7364501953125,131798300.0
2020-04-17,264.55830161086266,266.3382000240028,261.79571617447783,265.72637939453125,146684800.0
2020-04-20,261.99036900579455,265.8654119117226,260.8223195905384,261.0447998046875,100109300.0
2020-04-21,256.539473774961,257.7538924176312,252.17310037719665,253.1186981201172,126385700.0
2020-04-22,258.0411713224969,260.4978176815848,256.7062336234133,258.7364501953125,92951600.0
2020-04-23,260.0250232047847,263.22331738790507,258.4119852468476,258.7178955078125,104709700.0
2020-04-24,260.24753940411455,263.0008449983385,258.1802332760772,262.3240966796875,85063200.0
2020-04-27,264.3172674261671,267.2374336487628,263.85374808000984,266.1064453125,77896600.0
2020-04-28,269.78667208052826,270.1389511561196,264.5767214344797,264.8826599121094,105270000.0
2020-04-29,270.2595983335929,273.36518372014734,269.2213194882799,271.8170166015625,118745600.0
2020-04-30,270.42643326658214,271.9189801856044,267.53407724153976,269.28619384765625,122901700.0
2020-05-01,264.49344577725225,269.4531091656955,260.9799606973411,262.1573181152344,125180000.0
2020-05-04,260.2568961543851,263.1863425230713,258.7643770797001,262.88043212890625,80873200.0
2020-05-05,265.72638282711176,268.145940220566,263.01013797300146,265.3092041015625,79569900.0
2020-05-06,267.02413389803274,267.413474161571,263.0749414792102,263.5106506347656,73632600.0
2020-05-07,266.7553291725268,268.6372162015143,266.1805698273636,266.6904296875,75250400.0
2020-05-08,269.85164174296466,271.5759481164923,268.7113741686807,271.1031494140625,76452400.0
2020-05-11,269.15634595153807,272.549310146234,268.7299161768622,271.15875244140625,79514200.0
2020-05-12,272.3546602609416,272.7718106288579,265.6150719770152,265.754150390625,95870800.0
2020-05-13,265.18869241128544,266.2362506852452,258.6067118800236,261.0541076660156,144721100.0
2020-05-14,258.59740005391626,264.3079322993692,253.0722302423113,264.1781616210937,121977900.0
2020-05-15,261.76791443108755,265.4389797789852,260.8130656972084,265.39263916015625,111146300.0
2020-05-18,271.6686731742664,275.0987275980287,271.3442322698627,273.4764099121094,119703800.0
2020-05-19,272.8738370205905,274.5981153598424,270.64894988017926,270.66748046875,95189300.0
2020-05-20,274.2365951047866,276.1370131239572,274.0048354297182,275.2655944824219,85861700.0
2020-05-21,275.1357899168052,275.95158839920805,272.2619646414217,273.3651428222656,78293900.0
2020-05-22,273.0777278868126,274.06038639809736,271.8262202987518,273.8842468261719,63958200.0
2020-05-26,279.90063999653296,280.1416789842758,273.9027016453145,277.2585754394531,88951400.0
2020-05-27,280.0769660963153,281.4211837128633,275.2100122509225,281.38409423828125,104817400.0
2020-05-28,282.4223474981835,284.4525646093608,280.1881807318339,280.86492919921875,90405200.0
2020-05-29,280.39211786365337,282.70971461847324,277.6202811980011,282.1164245605469,119090800.0
2020-06-01,281.46750532286615,283.86853232947044,280.94836587770726,283.2566833496094,55758300.0
2020-06-02,284.1836827985654,285.648419687675,282.8394937497713,285.60205078125,74267200.0
2020-06-03,287.6044663110158,290.36705171683786,287.3263660279691,289.4029235839844,92567600.0
2020-06-04,288.4110015513111,290.16311830541184,286.52911408818983,288.64276123046875,75794400.0
2020-06-05,294.0844590014843,297.8296744962455,294.0195595110325,296.0404968261719,150524700.0
2020-06-08,296.8563111826671,299.8135666751712,296.30936178597165,299.618896484375,73641200.0
2020-06-09,296.9304669331177,299.69305228235027,296.05904834278846,297.3847351074219,77479200.0
2020-06-10,297.9688186214209,298.8680473742043,295.0022831940381,295.7253723144531,95000800.0
2020-06-11,288.7353427083733,289.3750014024428,278.1207710850203,278.6769714355469,209243600.0
2020-06-12,285.7504305631403,286.5291397599619,276.8137912454438,282.01446533203125,194678900.0
2020-06-15,276.276058606375,285.7874845637116,275.0894502216975,284.647216796875,135782700.0
2020-06-16,292.462131813723,292.6104613765761,285.22196300459586,290.1259765625,137627500.0
2020-06-17,291.15503445256985,291.4516936092393,288.1792200282481,288.9208679199219,83398900.0
2020-06-18,287.39128663729656,289.5141849661183,286.92776727085004,289.0321350097656,80828700.0
2020-06-19,292.5293921231089,292.7249189718837,285.4156360502903,287.3803100585937,135549600.0
2020-06-22,286.7750622552266,289.6242814447814,285.62048487305856,289.2239074707031,74649400.0
2020-06-23,291.89626304757377,292.83670161151986,290.1457561194454,290.5554504394531,68471200.0
2020-06-24,288.4976054005304,289.12146697996565,281.29076098136915,283.1436767578125,132813500.0
2020-06-25,282.56636547290475,286.44913982789336,280.52721488880826,286.1791076660156,89468000.0
2020-06-26,285.0711663162655,285.28533374295023,278.7954384155237,279.38201904296875,127961000.0
2020-06-29,280.6484118969641,283.62797385022674,278.3392279404148,283.4883117675781,79773300.0
2020-06-30,283.05055617603404,288.83281950605533,282.89228202620745,287.1195373535156,113394800.0
2020-07-01,288.2461618720498,290.4063621204567,287.7806029434515,289.1307067871094,72396500.0
2020-07-02,292.5945505700709,293.95400349200224,290.0526162741743,290.7230224609375,69344200.0
2020-07-06,294.57778410766616,295.7975463605753,293.8235808342022,295.2109375,61713800.0
2020-07-07,293.65593183570286,295.6485091213004,291.78437599327464,292.1661376953125,82910000.0
2020-07-08,292.939107942112,294.5127001059218,291.1606970359001,294.4009704589844,54638600.0
2020-07-09,295.015457133958,295.2575569343359,289.2797661942762,292.72491455078125,83354200.0
2020-07-10,292.6598001999359,295.98389945969103,291.2165781537838,295.7138671875,57550400.0
2020-07-13,298.0788826561616,300.48115517982075,292.4921732922841,293.1532592773437,102997500.0
2020-07-14,291.7193316408675,297.7343758977281,290.5088893016334,296.9522399902344,93657000.0
2020-07-15,300.2017521661354,300.788361041621,297.27802806148213,299.6803283691406,87196500.0
2020-07-16,297.76230219433336,299.14965924295814,297.1105080770682,298.69342041015625,54622500.0
2020-07-17,299.7083084826566,300.35078226613393,297.7157020433569,299.559326171875,62774900.0
2020-07-20,299.289309945815,302.73445857993903,298.5351064928291,301.9802551269531,56308800.0
2020-07-21,303.96355420892013,304.41047276850526,301.6264383843552,302.62274169921875,57292200.0
2020-07-22,302.25964085728816,304.66194216562354,302.14791119931493,304.3453369140625,57792900.0
2020-07-23,303.9821005241788,304.6897593109272,299.33583070652713,300.7138671875,75738000.0
2020-07-24,298.8423457269176,299.8106880275104,297.25943369578823,298.77716064453125,73766600.0
2020-07-27,299.47558001696007,301.13296943575403,298.6748035118933,300.9560546875,48293000.0
2020-07-28,300.22043080634853,301.34710427397874,298.749276570797,299.0472412109375,57495000.0
2020-07-29,299.931803961726,303.2931555958209,299.89455127566424,302.72515869140625,48454200.0
2020-07-30,299.72694879233813,302.06406461325884,297.622640941469,301.6450500488281,61861700.0
2020-07-31,303.4513369006596,304.1310632397272,299.19612101188454,304.02862548828125,84986800.0
2020-08-03,305.70473780623433,306.9151801141512,305.1553814716891,306.1423645019531,53077900.0
2020-08-04,305.27638828760263,307.3248596191406,305.27638828760263,307.3248596191406,41917900.0
2020-08-05,308.6377112650993,309.49435240192435,308.36767906543605,309.2336120605469,42697700.0
2020-08-06,308.6470864632743,311.4218006508972,308.3211893940272,311.3007507324219,43679400.0
2020-08-07,310.3230196921729,311.81281424146323,309.41051378205907,311.524169921875,57308300.0
2020-08-10,311.98041244824475,312.6414983092965,310.0250588545826,312.4552917480469,44282100.0
2020-08-11,313.64717495295594,314.2896487915677,309.1405662230884,309.8761291503906,69601100.0
2020-08-12,312.33426643369586,314.9786385014679,312.3063340265369,314.1965026855469,53774400.0
2020-08-13,313.42360139947465,314.9506484861032,312.69733053071513,313.6284484863281,41816100.0
2020-08-14,313.2373824622977,314.1778206532009,312.50179135014184,313.63775634765625,47260400.0
2020-08-17,314.66208768289863,315.0345292808714,313.6471722518471,314.6341552734375,35481000.0
2020-08-18,315.03455127900327,315.7422102553964,313.4237064463358,315.3139038085937,38733900.0
2020-08-19,315.69552859529773,316.21695237243193,313.4329188035761,314.0009155273437,68054200.0
2020-08-20,312.259790525914,315.46283945447374,312.1294487520339,314.9786682128906,42207800.0
2020-08-21,314.6434054662329,316.31940649154194,314.2988679389894,316.095947265625,55106600.0
2020-08-24,318.5540693017545,319.37345764627185,316.0680002817165,319.2989807128906,48588700.0
2020-08-25,319.86699505728615,320.500148536272,318.6937771755715,320.4163513183594,38463400.0
2020-08-26,321.0122835704496,323.8987269329815,320.4629273041784,323.62872314453125,50790200.0
2020-08-27,324.50392653804744,325.7981657152601,322.6603027635566,324.3363037109375,58034100.0
2020-08-28,325.3699365435357,326.5617666679802,324.1687861444132,326.431396484375,48588900.0
2020-08-31,326.217302875436,327.1018482132856,325.0161523092038,325.2489318847656,66099200.0
2020-09-01,326.0868395952134,328.414634686384,325.1836539632205,328.3122253417969,54908700.0
2020-09-02,330.23962674083725,334.0385755995548,329.08502112217155,333.0609130859375,69540000.0
2020-09-03,331.3569759319599,331.83185523044534,318.9917293636481,321.598876953125,148011100.0
2020-09-04,322.2879227999544,323.8708065712625,311.80352356591766,318.97314453125,139156300.0
2020-09-08,313.5167562507004,319.0383079814321,309.9505865584041,310.2578430175781,114465300.0
2020-09-09,314.2989498964528,318.87074385526404,313.4236964794232,316.3846740722656,91462300.0
2020-09-10,318.27481234408083,318.9358982731925,309.92268141530946,310.8910522460937,90569500.0
2020-09-11,312.68806270946953,313.75884275764054,308.2000669987187,311.0492858886719,84680200.0
2020-09-14,314.243054494716,316.93399958031324,311.19830838207776,315.146240234375,65605700.0
2020-09-15,317.6230401257056,318.4610408339248,315.1555825454873,316.7384948730469,52920900.0
2020-09-16,317.9861553053102,319.4293770117385,315.2020928298086,315.4814453125,82096000.0
2020-09-17,310.5838080714251,314.4386513511782,310.0530638374635,312.7067565917969,91523300.0
2020-09-18,313.51900702480737,313.631183875856,306.6011587611165,309.1065368652344,105877900.0
2020-09-21,304.4791689241852,305.8159910462942,300.76783141419656,305.6664123535156,99450800.0
2020-09-22,307.1621243318381,309.3403013085807,304.62867305037145,308.7793884277344,63612100.0
2020-09-23,309.34030249481947,309.62077320092527,301.1136753082404,301.6184997558594,93112200.0
2020-09-24,300.2911298991234,305.50755623073377,298.963636483191,302.4225769042969,76681300.0
2020-09-25,301.56241505620784,308.10633282316,300.6836866315257,307.3117370605469,71069400.0
2020-09-28,311.5091230743204,313.1357446158917,310.50883184921554,312.4159240722656,64584600.0
2020-09-29,312.21026614745807,312.9581309282604,310.01337412618363,310.7145080566406,51304000.0
2020-09-30,311.3875437238685,316.248749542968,311.19123424559325,313.0702819824219,104081100.0
2020-10-01,315.68796610962784,316.6695424323079,313.1825871203494,315.080322265625,88698700.0
2020-10-02,310.08822137343094,315.0522480175237,309.611441104255,312.0887756347656,89431100.0
2020-10-05,314.1641984240863,317.8100904232797,314.1174675575056,317.6231384277344,45713100.0
2020-10-06,317.7632668791493,319.87602637009286,312.5935735514593,313.10772705078125,90128900.0
2020-10-07,316.089886572941,319.3712026876588,316.0618423552603,318.5578918457031,56999600.0
2020-10-08,320.5117651377044,321.4466105786607,319.5862487512889,321.38116455078125,45242500.0
2020-10-09,323.045170609396,324.7185518452797,322.41884017460626,324.2511291503906,59528600.0
2020-10-12,326.8126325547645,330.9539912427605,326.31716558452143,329.46759033203125,80388500.0
2020-10-13,329.32729446087654,329.50491734660983,326.3451357320465,327.3173828125,73255500.0
2020-10-14,327.8970437383837,329.0001545296071,324.5222653357715,325.2607727050781,57727900.0
2020-10-15,321.3156625387775,325.34484340494106,320.7734648303484,324.8587341308594,60357700.0
2020-10-16,326.2236208047571,327.89700194613374,324.4848221719957,324.6624450683594,89501900.0
2020-10-19,325.93386041728087,326.56954847623047,318.8197002372289,319.7265014648437,68425600.0
2020-10-20,321.0820382732592,324.27922254397066,320.31548661960784,321.0072631835937,60051900.0
2020-10-21,320.960420482777,323.14798356449506,320.0910212111179,320.3995361328125,63575000.0
2020-10-22,320.6145847016271,322.74603116756344,318.4550940136081,322.1570739746094,55399300.0
2020-10-23,323.39110613289535,323.4471945821473,320.773550070402,323.2508850097656,49143900.0
2020-10-26,319.8386891698035,320.633313534971,313.75283595551645,317.2772216796875,91473000.0
2020-10-27,317.6230498845085,317.95958050020954,315.9683554363344,316.1833801269531,65994100.0
2020-10-28,310.4621479247064,316.2114411488421,304.881120017363,305.3765869140625,127094300.0
2020-10-29,305.6103337435858,311.67747166931895,303.90890815385325,308.4803161621094,90597700.0
2020-10-30,306.89105673391106,308.20919221420985,301.5811415365393,305.2644348144531,120287300.0
2020-11-02,308.6859741210937,310.70521515545505,305.9188110918073,308.6859741210937,86068300.0
2020-11-03,311.94854321279144,316.2114356730083,308.7700747684846,314.1360778808594,93294200.0
2020-11-04,318.65139194182245,325.27011340401964,317.46414854468395,321.15679931640625,126959700.0
2020-11-05,326.4853816985081,329.24318689940026,326.13013589996984,327.42022705078125,82039700.0
2020-11-06,327.1304037806985,328.6074753075735,324.9989576717565,327.3454284667969,74973000.0
2020-11-09,340.255700398766,340.6389904576973,330.9913785434033,331.45880126953125,172304200.0
2020-11-10,330.4584132487841,332.0383038838864,327.6725928736087,330.9725952148437,85552000.0
2020-11-11,333.178939416336,334.2633636488822,331.9262498362968,333.4313659667969,58649000.0
2020-11-12,332.4122644891503,333.4780017779414,328.37375465433377,330.1966857910156,67546200.0
2020-11-13,332.1225293859271,335.5160228997194,331.5990182215688,334.7681579589844,62892200.0
2020-11-16,337.4604986695966,339.14320895750063,336.16104988533266,338.9468994140625,74541100.0
2020-11-17,336.516288101695,338.3392479801234,334.9924855878978,337.1239318847656,66111000.0
2020-11-18,337.39505010740044,337.9466054590558,333.0293096223353,333.06671142578125,70591300.0
2020-11-19,332.43103796646704,334.84292660380345,331.07550069207474,334.468994140625,59940900.0
2020-11-20,334.20724655306293,334.41291369211046,332.10384430202964,332.1786193847656,70417300.0
2020-11-23,334.00147348982426,335.44114300658487,331.7484932586033,334.16973876953125,63230600.0
2020-11-24,336.7406714963386,340.106120821583,335.88062965885445,339.5545654296875,62415900.0
2020-11-25,339.4704148563673,339.4984590772143,337.9279256513489,339.0310363769531,45330900.0
2020-11-27,340.1341885227969,340.45203257417427,338.9562740453472,339.97528076171875,28514100.0
2020-11-30,339.18991339612273,339.4610265258987,335.7684046458298,338.4700927734375,83872700.0
2020-12-01,341.75142532829835,343.7239353451795,341.15311060347875,342.1720886230469,74231400.0
2020-12-02,341.0503514645866,343.05090605398885,340.47075180344405,342.8919982910156,45927000.0
2020-12-03,342.7891043307155,344.2007300136769,341.68599360603105,342.7984619140625,62882000.0
2020-12-04,343.3874361563466,345.7525939941406,343.2939459058797,345.7525939941406,50749900.0
2020-12-07,344.9766377155109,345.5375506588797,343.7613501125595,345.0420837402344,48944300.0
2020-12-08,343.7612840682177,346.621908147669,343.71455321908894,346.0516662597656,42458900.0
2020-12-09,346.71539254636343,346.8743002540993,342.10661255464004,342.9479675292969,74098300.0
2020-12-10,341.5644718387296,343.8922278412856,340.6857148479617,342.8358764648437,57735400.0
2020-12-11,341.1250905165916,342.84520267831226,339.591958851909,342.4338684082031,57698600.0
2020-12-14,344.62132872160544,345.7057239865388,340.7230119053389,340.900634765625,69216200.0
2020-12-15,343.4621470224209,345.50946044921875,342.07859427938155,345.50946044921875,63865300.0
2020-12-16,345.7244647282285,346.97715389452577,344.8363503610866,346.0516662597656,58420500.0
2020-12-17,347.7064047120037,348.192514055572,346.8743786015614,347.9868469238281,64119500.0
2020-12-18,348.27786527428,348.4468478461317,344.5694742595204,346.59735107421875,136542300.0
2020-12-21,342.6449189270984,355.3097313629829,339.8847553662255,345.3581237792969,96386700.0
2020-12-22,345.68672863276714,345.79938369502804,343.64008526614856,344.77606201171875,47949000.0
2020-12-23,345.75252971651383,347.01055927329736,344.75737157979205,345.0859680175781,46201400.0
2020-12-24,345.56469965835925,346.4566000467822,344.9732605411663,346.4284362792969,26457900.0
2020-12-28,349.00079166536955,349.7988032079543,348.3717913635743,349.4045104980469,39000400.0
2020-12-29,350.94411067834875,351.12249070633493,348.1463864006702,348.73785400390625,53680500.0
2020-12-30,349.5640699675113,350.27759016276275,348.84118095183555,349.2354736328125,49455300.0
2020-12-31,349.0383079297385,351.74214362403853,348.52196275444635,351.0098571777344,78520700.0
2021-01-04,352.3523948839553,352.48384487733864,342.50407428116006,346.2312316894531,110210800.0
2021-01-05,345.58341092427617,349.7142581765999,345.5364522226167,348.6158142089844,66426200.0
2021-01-06,347.09496805959986,353.92028318581686,346.5410615794167,350.7000732421875,107997700.0
2021-01-07,353.09406223268326,356.66160571707405,352.91568219338114,355.9105529785156,68766800.0
2021-01-08,357.3094476073072,358.15438921138787,354.032938779439,357.9384765625,71677200.0
2021-01-11,354.736990332524,357.29997839526766,354.6149378246174,355.5256042480469,51034700.0
2021-01-12,355.7133916996036,356.62402949769387,353.338123765647,355.6007080078125,52547700.0
2021-01-13,355.5256610306768,357.5629068084497,354.7370469892007,356.5583801269531,45303600.0
2021-01-14,357.3094974899018,357.8164739834589,354.97181870706424,355.3097839355469,49989100.0
2021-01-15,353.6761329176332,354.48351318021776,350.8408758769977,352.7185363769531,107160000.0
2021-01-19,355.19703254217853,356.0326052151817,353.70429588615946,355.4880676269531,51233300.0
2021-01-20,357.7975866283241,361.2525037596756,357.4032939635952,360.4075622558594,61836100.0
2021-01-21,360.9708525943464,361.4027351606016,359.80671219152816,360.7361450195313,47840100.0
2021-01-22,358.86788291159115,360.6328884633463,358.48295904970183,359.4593505859375,52860500.0
2021-01-25,360.20096377680926,361.2336539853712,355.3096382361892,360.8769226074219,70402000.0
2021-01-26,361.8345600466188,362.24764763721817,360.0789521119839,360.3136596679688,42665300.0
2021-01-27,356.96204788835644,357.0559366459117,349.2542593618673,351.5074462890625,123351100.0
2021-01-28,353.33812384056,358.5674149828668,352.89690114695435,354.53045654296875,94198100.0
2021-01-29,352.6528163343767,353.62920783029284,345.74301069910035,347.43292236328125,126765100.0
2021-02-01,350.8596220103772,354.2581827359129,347.72393259370006,353.2160949707031,75817600.0
2021-02-02,356.42692150034526,359.77855258361063,353.3006291740671,358.210693359375,64450700.0
2021-02-03,359.0462159378067,360.2291511315739,357.20611680925373,358.4923095703125,52427100.0
2021-02-04,359.5344621916985,362.61382458833737,358.6050293150717,362.56689453125,47142600.0
2021-02-05,364.4539733813267,364.70744727547367,362.5199850459916,363.9939270019531,48669800.0
2021-02-08,365.4584810267465,366.6695802037809,364.5947731468553,366.6226501464844,38365200.0
2021-02-09,365.7776748693043,366.9794052088207,365.3646158786308,366.3785400390625,35551100.0
2021-02-10,368.1341550562594,368.2843713515008,363.79676339042106,366.2189331054688,59154400.0
2021-02-11,367.3079426625288,367.730427740904,364.3600305372677,366.8103637695313,42913300.0
2021-02-12,366.00303069637926,368.8664519053996,365.9279082212432,368.6223754882813,50593300.0
2021-02-16,369.8616235534967,370.0587985699283,367.58027251333647,368.30316162109375,50972400.0
2021-02-17,366.5381070804252,368.6410776048561,365.5147569279507,368.3876037597656,52290600.0
2021-02-18,365.75888039741807,367.5708159370994,364.0220386727568,366.81976318359375,59712800.0
2021-02-19,368.08712695824704,368.3781619993756,365.7212567518851,366.1719055175781,83241000.0
2021-02-22,363.3836019913869,365.78700492581214,363.083169461878,363.3554382324219,67414200.0
2021-02-23,361.13044793627193,365.1580377369494,356.94327303732115,363.7967224121094,107284100.0
2021-02-24,362.69824260167314,368.23736345862255,361.7030849255239,367.8054809570313,72433900.0
2021-02-25,366.528727232895,367.9088088686141,357.4877871959212,358.9429626464844,146670500.0
2021-02-26,360.8393968436409,361.99413966509326,355.0937605441655,357.09344482421875,152701600.0
2021-03-01,362.0035274155748,367.0075083435912,357.2906102035209,365.74945068359375,105348800.0
2021-03-02,365.974901129328,366.2096087471087,362.3885618534388,362.8955383300781,79595300.0
2021-03-03,362.19133725305664,363.16770010355685,357.9853673365039,358.0886535644531,119940200.0
2021-03-04,357.9009126000163,360.5108598665587,349.1322404361531,353.65740966796875,183433000.0
2021-03-05,357.18734765984703,361.22433491140765,349.8457169048159,360.1634521484375,152039600.0
2021-03-08,361.1304328915431,363.9656898183149,358.08863217203805,358.3702697753906,123149200.0
2021-03-09,362.2476756090717,366.059324320526,361.740699226766,363.4869384765625,113633600.0
2021-03-10,365.8527369023205,367.4581284956395,364.4257253361284,365.74945068359375,109899400.0
2021-03-11,368.2373873992892,371.4481707063066,367.7773411090605,369.4578552246094,86245000.0
2021-03-12,368.08727240561694,370.096354730213,367.2704944738459,369.9555358886719,64653600.0
2021-03-15,370.2089296305693,372.4245839773776,368.04963145900535,372.1617126464844,73427200.0
2021-03-16,372.7813684052426,373.4948599780654,370.9130765539717,371.69232177734375,73722500.0
2021-03-17,370.3967604985205,373.7671582322049,369.2419887799613,372.9597778320313,97959300.0
2021-03-18,370.3498470692709,372.4528181137688,366.84799916853865,367.5333557128906,115349100.0
2021-03-19,367.2300583888453,368.82188071228416,364.65864646375104,366.8533020019531,113624500.0
2021-03-22,367.37131754090274,371.1766229447681,367.31480552331743,369.7825927734375,73778600.0
2021-03-23,369.14212667518825,370.6020684599618,366.0809343083593,366.87213134765625,90686600.0
2021-03-24,368.2848896167229,369.9332235216571,364.959965803985,365.0070495605469,97588600.0
2021-03-25,363.5565367226419,367.8610211348772,361.5973580398518,367.0604248046875,116128600.0
2021-03-26,368.2189781394368,373.380628776082,367.61617378288815,372.9756164550781,114409100.0
2021-03-29,371.4874889296892,373.7009723979308,369.9898627732207,372.7873229980469,108107600.0
2021-03-30,371.5062294862757,372.4763906085437,370.18753932464574,371.7982177734375,76262200.0
2021-03-31,372.37272952139966,374.8782003398645,372.34447352040667,373.3052062988281,112734200.0
2021-04-01,375.2550065507311,377.39314964089095,375.0477862676465,377.3366088867188,99682900.0
2021-04-05,380.0210139869953,383.2988540001792,379.9456742285521,382.7525329589844,91684800.0
2021-04-06,382.1874477145245,383.58144895763775,381.848346908994,382.5265197753906,62021000.0
2021-04-07,382.3569751710604,383.3177080666355,381.8954508503425,382.9692077636719,55836300.0
2021-04-08,384.2313277986375,384.84356034439617,383.2894227298822,384.78704833984375,57863100.0
2021-04-09,384.66471135235577,387.7541595230229,384.5422590667275,387.5845947265625,61104600.0
2021-04-12,386.9817474578698,387.9989924006899,386.36951484216655,387.7258605957031,56704900.0
2021-04-13,387.622248206318,389.5060586179823,387.2360636225669,388.8749694824219,56551000.0
2021-04-14,388.8467105463141,389.9110680200317,387.00058440529887,387.5469055175781,61659900.0
2021-04-15,389.7038508369247,391.98327408371046,389.6567670744784,391.7101135253906,60229800.0
2021-04-16,393.0099809285254,393.6316418671914,391.5782952406291,393.0194091796875,82037300.0
2021-04-19,392.0774576226585,392.5295537103947,389.7509506889672,391.0884399414063,78498500.0
2021-04-20,389.8640342314127,390.97547560966734,386.7369016720499,388.2251281738281,81851800.0
2021-04-21,387.603413176734,392.10571882633735,387.4621044027784,391.89849853515625,66793000.0
2021-04-22,391.7289961216428,392.5672768638252,387.2455178429115,388.31927490234375,97582800.0
2021-04-23,388.8843727028169,393.9518269831813,388.80903293885234,392.529541015625,73209200.0
2021-04-26,393.1889217488319,393.92360667889005,392.595516854426,393.3490295410156,52182400.0
2021-04-27,393.6504668407904,393.8482876457861,392.115156634974,393.2642822265625,51303100.0
2021-04-28,393.5373991710173,394.6676968797559,392.68026201174575,393.1512145996094,51238900.0
2021-04-29,395.9015512483027,396.27830753244,392.2469549283813,395.6566467285156,78544300.0
2021-04-30,393.36788217356,394.2250193743092,392.15281638956753,393.0570373535156,85527000.0
2021-05-03,395.063248996931,395.4494335370976,393.4055155681296,393.90472412109375,68128300.0
2021-05-04,391.898478185527,392.3976867595417,387.75410132176967,391.474609375,101591200.0
2021-05-05,393.1323864500582,393.367862743754,391.0319275622129,391.5970764160156,60162200.0
2021-05-06,391.67235973845294,394.8560033695709,389.64726965343823,394.7241516113281,74321400.0
2021-05-07,395.4965548411666,398.2563299454914,394.8089537551282,397.5969848632813,67733800.0
2021-05-10,397.9549980730275,398.1810461517453,393.5374598185131,393.659912109375,81852400.0
2021-05-11,389.1010748698754,391.1449932197083,386.2376747852327,390.1465759277344,116888000.0
2021-05-12,387.3397141685173,388.6206915370808,380.52972872469553,381.8578186035156,134811000.0
2021-05-13,383.4213774465199,388.3946360223145,383.37426493716674,386.4448852539063,106394000.0
2021-05-14,389.2046293737467,393.2359823735868,389.17637336827886,392.37884521484375,82201600.0
2021-05-17,391.25794758430857,392.1998526224339,389.34585276204007,391.38037109375,65129200.0
2021-05-18,391.6441938590445,391.889098423843,387.84831682800296,388.0084533691406,59810200.0
2021-05-19,383.2801001493063,387.1701447184762,381.7824454941061,386.9911804199219,106467100.0
2021-05-20,387.8765177375529,392.4259355737752,387.7540942172112,391.15435791015625,78022200.0
2021-05-21,392.6520070581948,393.9047570422805,390.37261262384055,390.8341369628906,76578700.0
2021-05-24,393.0947177749717,395.901605655156,392.8498132215286,394.81842041015625,51376700.0
2021-05-25,395.9109917071441,396.2689202747315,393.3584367175576,393.9424133300781,57451400.0
2021-05-26,394.5357591056549,395.2327596362568,393.490258309752,394.7241516113281,43088600.0
2021-05-27,395.7603081511699,396.2783444970981,394.648838203994,394.9314270019531,56707700.0
2021-05-28,396.5138433777471,396.7775756907341,395.4024021119209,395.6378784179688,58520200.0
2021-06-01,398.02088700508006,398.16216703605545,394.8466710822812,395.2893676757813,54216600.0
2021-06-02,395.9487255201928,396.7587790236985,394.9314804460092,395.9110412597656,49097100.0
2021-06-03,393.5751136594044,395.59077594307,392.09631552119777,394.441650390625,58138800.0
2021-06-04,396.3065725915034,398.3505193152656,394.50753039312485,398.0491027832031,55938800.0
2021-06-07,398.0396591101791,398.2186233726151,396.7209977643308,397.6629028320313,51555000.0
2021-06-08,398.5295409745946,398.6237372543057,395.90164586206816,397.7477722167969,47134300.0
2021-06-09,398.5954105906578,398.6707790989345,396.9282488394972,397.154296875,48436300.0
2021-06-10,398.3882251175844,399.9612194878292,397.06013530364106,399.0004577636719,51020100.0
2021-06-11,399.5562552846339,399.7728751154639,398.2564213209753,399.6598510742188,45570800.0
2021-06-14,399.7728290285764,400.65822224248575,398.5201077229669,400.55462646484375,42358500.0
2021-06-15,400.7052783431784,400.7429338508384,398.93449216463415,399.8198852539063,51508500.0
2021-06-16,399.9612356213639,400.1872836857351,395.5248698900751,397.5876159667969,80386100.0
2021-06-17,397.1732199375635,398.44476909503226,394.9597367367568,397.4557800292969,90949700.0
2021-06-18,394.1445076208059,394.84378856528497,391.88600435592303,392.0939025878906,118676300.0
2021-06-21,393.8704787790322,397.8961316944145,393.0483448937686,397.7071228027344,72822000.0
2021-06-22,397.6976322796271,400.6743344209096,396.9699741117622,399.8332824707031,57700300.0
2021-06-23,399.9088569584305,400.7215315418571,399.2662730312513,399.351318359375,49445400.0
2021-06-24,401.5153365402954,402.1390022657733,401.2601717229908,401.7137756347656,45110300.0
